2021-07-06 15:07:48: File Created
2021-07-09 14:57:23, {"Head Offset":{"px":0.0108943135,"py":0.121441454,"pz":-0.571412742,"rx":337.5918,"ry":187.3267,"rz":359.0532},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:23, {"Head Offset":{"px":0.010900192,"py":0.121391788,"pz":-0.57139647,"rx":337.593933,"ry":187.336044,"rz":359.040283},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:23, {"Head Offset":{"px":0.0109676886,"py":0.121306732,"pz":-0.57137394,"rx":337.5914,"ry":187.338959,"rz":359.04364},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.0109600481,"py":0.121404305,"pz":-0.571511149,"rx":337.584381,"ry":187.345978,"rz":359.0348},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.0110251438,"py":0.12130782,"pz":-0.5714724,"rx":337.582,"ry":187.350418,"rz":359.03186},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.0108835083,"py":0.12135905,"pz":-0.571462631,"rx":337.589417,"ry":187.339661,"rz":359.0353},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.011017032,"py":0.121352509,"pz":-0.5714025,"rx":337.5898,"ry":187.335663,"rz":359.047241},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.010946501,"py":0.121364489,"pz":-0.5714964,"rx":337.5883,"ry":187.34491,"rz":359.031067},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:24, {"Head Offset":{"px":0.0110017154,"py":0.12136659,"pz":-0.571457,"rx":337.586945,"ry":187.362167,"rz":359.0311},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
2021-07-09 14:57:25, {"Head Offset":{"px":0.0109459609,"py":0.121299461,"pz":-0.5715123,"rx":337.574249,"ry":187.347946,"rz":359.041748},"Hips Offset":{"px":0.0,"py":0.0,"pz":0.0,"rx":0.0,"ry":0.0,"rz":0.0},"LH Offset":{"px":-0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":349.999969,"rz":180.0},"RH Offset":{"px":0.02,"py":0.03,"pz":-0.17,"rx":300.0,"ry":10.0000048,"rz":180.0}}
